788.00,-77.00,-81.54,0
789.00,-77.00,-81.23,0
790.00,-77.00,-81.37,0
791.00,-77.00,-79.85,0
792.00,-77.00,-78.34,0
793.00,-77.00,-77.45,0
794.00,-77.00,-77.77,0
795.00,-77.00,-77.45,0
796.00,-77.00,-75.93,0
797.00,-77.00,-77.41,0
798.00,-77.00,-77.57,0
799.00,-77.00,-77.19,0
800.00,-77.00,-78.64,0
